sample_dir,subject_name,timestamp,condition,mask_path,spectrum_path
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_25,P077_OP041_2021_01_31_Experiment1,2021_01_31_13_04_25,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_25\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_25\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_55,P077_OP041_2021_01_31_Experiment1,2021_01_31_13_04_55,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_13_04_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_07_56,P077_OP041_2021_01_31_Experiment1,2021_01_31_14_07_56,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_07_56\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_07_56\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_08_27,P077_OP041_2021_01_31_Experiment1,2021_01_31_14_08_27,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_08_27\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P077_OP041_2021_01_31_Experiment1\2021_01_31_14_08_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_00_36,P078_OP042_2021_02_07_Experiment1,2021_02_07_16_00_36,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_00_36\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_00_36\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_08_26,P078_OP042_2021_02_07_Experiment1,2021_02_07_16_08_26,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_08_26\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_08_26\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_02,P078_OP042_2021_02_07_Experiment1,2021_02_07_16_31_02,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_33,P078_OP042_2021_02_07_Experiment1,2021_02_07_16_31_33,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_33\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P078_OP042_2021_02_07_Experiment1\2021_02_07_16_31_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_42_58,P079_OP043_2021_02_11_Experiment1,2021_02_11_20_42_58,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_42_58\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_42_58\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_43_28,P079_OP043_2021_02_11_Experiment1,2021_02_11_20_43_28,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_43_28\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_20_43_28\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_18,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_12_18,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_18\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_18\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_48,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_12_48,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_48\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_12_48\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_19,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_22_19,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_19\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_19\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_49,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_22_49,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_49\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_22_49\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_47_47,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_47_47,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_47_47\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_47_47\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_48_17,P079_OP043_2021_02_11_Experiment1,2021_02_11_22_48_17,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_48_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P079_OP043_2021_02_11_Experiment1\2021_02_11_22_48_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_25,P080_OP044_2021_02_14_Experiment1,2021_02_14_14_41_25,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_25\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_25\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_55,P080_OP044_2021_02_14_Experiment1,2021_02_14_14_41_55,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_41_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_53_32,P080_OP044_2021_02_14_Experiment1,2021_02_14_14_53_32,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_53_32\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_53_32\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_54_02,P080_OP044_2021_02_14_Experiment1,2021_02_14_14_54_02,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_54_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_14_54_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_15_06_22,P080_OP044_2021_02_14_Experiment1,2021_02_14_15_06_22,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_15_06_22\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_15_06_22\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_27_49,P080_OP044_2021_02_14_Experiment1,2021_02_14_16_27_49,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_27_49\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_27_49\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_28_19,P080_OP044_2021_02_14_Experiment1,2021_02_14_16_28_19,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_28_19\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_28_19\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_39_41,P080_OP044_2021_02_14_Experiment1,2021_02_14_16_39_41,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_39_41\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P080_OP044_2021_02_14_Experiment1\2021_02_14_16_39_41\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_29,P081_OP045_2021_02_23_Experiment1,2021_02_23_17_05_29,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_29\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_29\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_59,P081_OP045_2021_02_23_Experiment1,2021_02_23_17_05_59,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_59\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_17_05_59\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_09_51,P081_OP045_2021_02_23_Experiment1,2021_02_23_19_09_51,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_09_51\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_09_51\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_10_21,P081_OP045_2021_02_23_Experiment1,2021_02_23_19_10_21,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_10_21\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_19_10_21\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_27,P081_OP045_2021_02_23_Experiment1,2021_02_23_20_01_27,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_27\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_57,P081_OP045_2021_02_23_Experiment1,2021_02_23_20_01_57,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_57\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_01_57\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_02_27,P081_OP045_2021_02_23_Experiment1,2021_02_23_20_02_27,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_02_27\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_02_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_12_01,P081_OP045_2021_02_23_Experiment1,2021_02_23_20_12_01,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_12_01\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P081_OP045_2021_02_23_Experiment1\2021_02_23_20_12_01\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_12_39,P082_OP046_2021_02_25_Experiment1,2021_02_25_15_12_39,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_12_39\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_12_39\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_36_02,P082_OP046_2021_02_25_Experiment1,2021_02_25_15_36_02,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_36_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_15_36_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_16_50_43,P082_OP046_2021_02_25_Experiment1,2021_02_25_16_50_43,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_16_50_43\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_16_50_43\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_18_08_38,P082_OP046_2021_02_25_Experiment1,2021_02_25_18_08_38,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_18_08_38\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P082_OP046_2021_02_25_Experiment1\2021_02_25_18_08_38\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_34_46,P083_OP047_2021_03_05_Experiment1,2021_03_05_16_34_46,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_34_46\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_34_46\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_35_16,P083_OP047_2021_03_05_Experiment1,2021_03_05_16_35_16,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_35_16\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_35_16\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_54_55,P083_OP047_2021_03_05_Experiment1,2021_03_05_16_54_55,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_54_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_16_54_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_13_36,P083_OP047_2021_03_05_Experiment1,2021_03_05_18_13_36,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_13_36\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_13_36\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_27_45,P083_OP047_2021_03_05_Experiment1,2021_03_05_18_27_45,stas,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_27_45\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas_deox\Cat_0007_kidney_stas\data\P083_OP047_2021_03_05_Experiment1\2021_03_05_18_27_45\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
